frequency_hz,snr_db,repeat_id,seed,reference_arrival_sample,reference_arrival_ms,common_reference_arrival_sample,aic_pick_sample,aic_signed_error_samples,aic_error_samples,aic_signed_error_ms,aic_error_ms,aic_success,noise_type,noise_source_id,noise_start_sample
250,-6.0,64,1460608055,221,221.0,221,377.0,156.0,156.0,156.0,156.0,True,WGN,-1,-1
250,-6.0,65,2263742239,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,66,2570380118,221,221.0,221,226.0,5.0,5.0,5.0,5.0,True,WGN,-1,-1
250,-6.0,67,4058317188,221,221.0,221,3.0,-218.0,218.0,-218.0,218.0,True,WGN,-1,-1
250,-6.0,68,544591228,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,-6.0,69,759104664,221,221.0,221,308.0,87.0,87.0,87.00000000000001,87.00000000000001,True,WGN,-1,-1
250,-6.0,70,3991034655,221,221.0,221,213.0,-8.0,8.0,-8.0,8.0,True,WGN,-1,-1
250,-6.0,71,911293241,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,72,2673152889,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,-6.0,73,1640829197,221,221.0,221,190.0,-31.0,31.0,-31.0,31.0,True,WGN,-1,-1
250,-6.0,74,3560704516,221,221.0,221,230.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
250,-6.0,75,3614644638,221,221.0,221,65.0,-156.0,156.0,-156.0,156.0,True,WGN,-1,-1
250,-6.0,76,203200841,221,221.0,221,446.0,225.0,225.0,225.0,225.0,True,WGN,-1,-1
250,-6.0,77,1019346010,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,78,3760001047,221,221.0,221,2.0,-219.0,219.0,-219.0,219.0,True,WGN,-1,-1
250,-6.0,79,2822654310,221,221.0,221,299.0,78.0,78.0,78.0,78.0,True,WGN,-1,-1
250,-6.0,80,258000104,221,221.0,221,258.0,37.0,37.0,37.0,37.0,True,WGN,-1,-1
250,-6.0,81,3901027576,221,221.0,221,230.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
250,-6.0,82,1068489604,221,221.0,221,220.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
250,-6.0,83,3117211291,221,221.0,221,247.0,26.0,26.0,26.000000000000004,26.000000000000004,True,WGN,-1,-1
250,-6.0,84,3162688519,221,221.0,221,425.0,204.0,204.0,204.00000000000003,204.00000000000003,True,WGN,-1,-1
250,-6.0,85,2890680520,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,86,3903183603,221,221.0,221,206.0,-15.0,15.0,-15.0,15.0,True,WGN,-1,-1
250,-6.0,87,2093942471,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,88,3226834055,221,221.0,221,186.0,-35.0,35.0,-35.0,35.0,True,WGN,-1,-1
250,-6.0,89,1613289247,221,221.0,221,242.0,21.0,21.0,21.0,21.0,True,WGN,-1,-1
250,-6.0,90,330600854,221,221.0,221,295.0,74.0,74.0,74.0,74.0,True,WGN,-1,-1
250,-6.0,91,2276136594,221,221.0,221,238.0,17.0,17.0,17.0,17.0,True,WGN,-1,-1
250,-6.0,92,2964900962,221,221.0,221,270.0,49.0,49.0,49.0,49.0,True,WGN,-1,-1
250,-6.0,93,137051119,221,221.0,221,238.0,17.0,17.0,17.0,17.0,True,WGN,-1,-1
250,-6.0,94,1322915757,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,95,198109369,221,221.0,221,219.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
250,-6.0,96,3425318303,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,97,2540790302,221,221.0,221,258.0,37.0,37.0,37.0,37.0,True,WGN,-1,-1
250,-6.0,98,1700388952,221,221.0,221,217.0,-4.0,4.0,-4.0,4.0,True,WGN,-1,-1
250,-6.0,99,3057513182,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,100,3925163682,221,221.0,221,232.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
250,-6.0,101,1486456813,221,221.0,221,268.0,47.0,47.0,47.0,47.0,True,WGN,-1,-1
250,-6.0,102,1658325654,221,221.0,221,231.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
250,-6.0,103,2186730417,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,104,3120625043,221,221.0,221,240.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
250,-6.0,105,1082670368,221,221.0,221,6.0,-215.0,215.0,-215.0,215.0,True,WGN,-1,-1
250,-6.0,106,1594505388,221,221.0,221,157.0,-64.0,64.0,-64.0,64.0,True,WGN,-1,-1
250,-6.0,107,4159784226,221,221.0,221,297.0,76.0,76.0,76.0,76.0,True,WGN,-1,-1
250,-6.0,108,127575328,221,221.0,221,219.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
250,-6.0,109,2575215182,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,110,150545177,221,221.0,221,2.0,-219.0,219.0,-219.0,219.0,True,WGN,-1,-1
250,-6.0,111,4249905334,221,221.0,221,219.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
250,-6.0,112,3644189026,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,113,1239831786,221,221.0,221,235.0,14.0,14.0,14.0,14.0,True,WGN,-1,-1
250,-6.0,114,3074380284,221,221.0,221,259.0,38.0,38.0,38.0,38.0,True,WGN,-1,-1
250,-6.0,115,1544544688,221,221.0,221,246.0,25.0,25.0,25.0,25.0,True,WGN,-1,-1
250,-6.0,116,1995454444,221,221.0,221,245.0,24.0,24.0,24.0,24.0,True,WGN,-1,-1
250,-6.0,117,3474276269,221,221.0,221,178.0,-43.0,43.0,-43.0,43.0,True,WGN,-1,-1
250,-6.0,118,2127644258,221,221.0,221,192.0,-29.0,29.0,-29.0,29.0,True,WGN,-1,-1
250,-6.0,119,1967538873,221,221.0,221,2.0,-219.0,219.0,-219.0,219.0,True,WGN,-1,-1
250,-6.0,120,1588114421,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,121,4229600065,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,122,2329602979,221,221.0,221,4.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
250,-6.0,123,4009314740,221,221.0,221,230.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
250,-6.0,124,4211346987,221,221.0,221,204.0,-17.0,17.0,-17.0,17.0,True,WGN,-1,-1
250,-6.0,125,214262818,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,126,1000094077,221,221.0,221,234.0,13.0,13.0,13.000000000000002,13.000000000000002,True,WGN,-1,-1
250,-6.0,127,2987537584,221,221.0,221,248.0,27.0,27.0,27.0,27.0,True,WGN,-1,-1
250,-6.0,128,755634034,221,221.0,221,234.0,13.0,13.0,13.000000000000002,13.000000000000002,True,WGN,-1,-1
250,-6.0,129,1232521890,221,221.0,221,221.0,0.0,0.0,0.0,0.0,True,WGN,-1,-1
250,-6.0,130,304360496,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,131,3123560996,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,132,3351778019,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,133,4190059429,221,221.0,221,110.0,-111.0,111.0,-111.0,111.0,True,WGN,-1,-1
250,-6.0,134,3585240607,221,221.0,221,244.0,23.0,23.0,23.0,23.0,True,WGN,-1,-1
250,-6.0,135,3634177458,221,221.0,221,251.0,30.0,30.0,30.0,30.0,True,WGN,-1,-1
250,-6.0,136,838490136,221,221.0,221,275.0,54.0,54.0,54.0,54.0,True,WGN,-1,-1
250,-6.0,137,1588170497,221,221.0,221,215.0,-6.0,6.0,-6.0,6.0,True,WGN,-1,-1
250,-6.0,138,2790887626,221,221.0,221,219.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
250,-6.0,139,1483063663,221,221.0,221,16.0,-205.0,205.0,-205.00000000000003,205.00000000000003,True,WGN,-1,-1
250,-6.0,140,679427593,221,221.0,221,248.0,27.0,27.0,27.0,27.0,True,WGN,-1,-1
250,-6.0,141,3127798781,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,142,1987714711,221,221.0,221,200.0,-21.0,21.0,-21.0,21.0,True,WGN,-1,-1
250,-6.0,143,2392580990,221,221.0,221,142.0,-79.0,79.0,-79.0,79.0,True,WGN,-1,-1
250,-6.0,144,2067827585,221,221.0,221,201.0,-20.0,20.0,-20.0,20.0,True,WGN,-1,-1
250,-6.0,145,424353401,221,221.0,221,257.0,36.0,36.0,36.00000000000001,36.00000000000001,True,WGN,-1,-1
250,-6.0,146,1126705238,221,221.0,221,68.0,-153.0,153.0,-153.0,153.0,True,WGN,-1,-1
250,-6.0,147,1686172090,221,221.0,221,2.0,-219.0,219.0,-219.0,219.0,True,WGN,-1,-1
250,-6.0,148,1167421479,221,221.0,221,164.0,-57.0,57.0,-57.0,57.0,True,WGN,-1,-1
250,-6.0,149,1027987955,221,221.0,221,330.0,109.0,109.0,109.0,109.0,True,WGN,-1,-1
250,-6.0,150,3985250472,221,221.0,221,38.0,-183.0,183.0,-183.0,183.0,True,WGN,-1,-1
250,-6.0,151,1049977376,221,221.0,221,107.0,-114.0,114.0,-114.0,114.0,True,WGN,-1,-1
250,-6.0,152,1907883620,221,221.0,221,220.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
250,-6.0,153,88543814,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,154,2177701740,221,221.0,221,169.0,-52.0,52.0,-52.00000000000001,52.00000000000001,True,WGN,-1,-1
250,-6.0,155,2098882592,221,221.0,221,309.0,88.0,88.0,88.0,88.0,True,WGN,-1,-1
250,-6.0,156,2834015718,221,221.0,221,216.0,-5.0,5.0,-5.0,5.0,True,WGN,-1,-1
250,-6.0,157,237509146,221,221.0,221,341.0,120.0,120.0,120.0,120.0,True,WGN,-1,-1
250,-6.0,158,489007278,221,221.0,221,415.0,194.0,194.0,194.0,194.0,True,WGN,-1,-1
250,-6.0,159,3441866133,221,221.0,221,230.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
250,-6.0,160,3859293435,221,221.0,221,238.0,17.0,17.0,17.0,17.0,True,WGN,-1,-1
250,-6.0,161,2277041621,221,221.0,221,239.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
250,-6.0,162,4262797788,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,163,23533903,221,221.0,221,2.0,-219.0,219.0,-219.0,219.0,True,WGN,-1,-1
250,-6.0,164,2782469030,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,165,1758225221,221,221.0,221,178.0,-43.0,43.0,-43.0,43.0,True,WGN,-1,-1
250,-6.0,166,1760596970,221,221.0,221,172.0,-49.0,49.0,-49.0,49.0,True,WGN,-1,-1
250,-6.0,167,2543835298,221,221.0,221,166.0,-55.0,55.0,-55.0,55.0,True,WGN,-1,-1
250,-6.0,168,2844891424,221,221.0,221,181.0,-40.0,40.0,-40.0,40.0,True,WGN,-1,-1
250,-6.0,169,2272083060,221,221.0,221,310.0,89.0,89.0,89.0,89.0,True,WGN,-1,-1
250,-6.0,170,2985716624,221,221.0,221,236.0,15.0,15.0,15.0,15.0,True,WGN,-1,-1
250,-6.0,171,2870380133,221,221.0,221,287.0,66.0,66.0,66.0,66.0,True,WGN,-1,-1
250,-6.0,172,1799464903,221,221.0,221,259.0,38.0,38.0,38.0,38.0,True,WGN,-1,-1
250,-6.0,173,337688838,221,221.0,221,215.0,-6.0,6.0,-6.0,6.0,True,WGN,-1,-1
250,-6.0,174,873521475,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,-6.0,175,3616536731,221,221.0,221,207.0,-14.0,14.0,-14.0,14.0,True,WGN,-1,-1
250,-6.0,176,2106526051,221,221.0,221,221.0,0.0,0.0,0.0,0.0,True,WGN,-1,-1
250,-6.0,177,2759116168,221,221.0,221,239.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
250,-6.0,178,1957198463,221,221.0,221,240.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
250,-6.0,179,1508891478,221,221.0,221,221.0,0.0,0.0,0.0,0.0,True,WGN,-1,-1
250,-6.0,180,2155783207,221,221.0,221,2.0,-219.0,219.0,-219.0,219.0,True,WGN,-1,-1
250,-6.0,181,2253228948,221,221.0,221,297.0,76.0,76.0,76.0,76.0,True,WGN,-1,-1
250,-6.0,182,3546487394,221,221.0,221,221.0,0.0,0.0,0.0,0.0,True,WGN,-1,-1
250,-6.0,183,1196310107,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,-6.0,184,236137483,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,185,1402069576,221,221.0,221,231.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
250,-6.0,186,219887116,221,221.0,221,253.0,32.0,32.0,32.0,32.0,True,WGN,-1,-1
250,-6.0,187,3323871954,221,221.0,221,381.0,160.0,160.0,160.0,160.0,True,WGN,-1,-1
250,-6.0,188,2716963625,221,221.0,221,220.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
250,-6.0,189,1830330130,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,190,2233643236,221,221.0,221,260.0,39.0,39.0,39.0,39.0,True,WGN,-1,-1
250,-6.0,191,2538880545,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,-6.0,192,2883236452,221,221.0,221,164.0,-57.0,57.0,-57.0,57.0,True,WGN,-1,-1
250,-6.0,193,567761299,221,221.0,221,221.0,0.0,0.0,0.0,0.0,True,WGN,-1,-1
250,-6.0,194,3723909008,221,221.0,221,232.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
250,-6.0,195,3191270331,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,-6.0,196,1984272940,221,221.0,221,212.0,-9.0,9.0,-9.000000000000002,9.000000000000002,True,WGN,-1,-1
250,-6.0,197,1611667033,221,221.0,221,148.0,-73.0,73.0,-73.0,73.0,True,WGN,-1,-1
250,-6.0,198,1098547214,221,221.0,221,2.0,-219.0,219.0,-219.0,219.0,True,WGN,-1,-1
250,-6.0,199,1016431029,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,0,45481985,221,221.0,221,211.0,-10.0,10.0,-10.0,10.0,True,WGN,-1,-1
250,2.0,1,2138231574,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,2,2874116030,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,3,2663536117,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,4,2661059283,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,5,4071156302,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,6,2166783496,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,7,1584928971,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,8,676882203,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,9,3575976252,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,10,79377150,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,11,1310945154,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,12,1058855497,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,13,3752620932,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,14,205802841,221,221.0,221,218.0,-3.0,3.0,-3.0,3.0,True,WGN,-1,-1
250,2.0,15,549622618,221,221.0,221,220.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
250,2.0,16,1798319899,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,17,3441266268,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,18,2134312976,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,19,3480507282,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,20,2900062328,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,21,858386221,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,22,4024839146,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,23,2074346062,221,221.0,221,231.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
250,2.0,24,2012936229,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,25,2012908562,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,26,2778651390,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,27,1629700450,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,28,583708165,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,29,56102274,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,30,4291295067,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,31,2091385104,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,32,2423559764,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,33,87607643,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,34,2293934313,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,35,2782576952,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,36,2118950977,221,221.0,221,211.0,-10.0,10.0,-10.0,10.0,True,WGN,-1,-1
250,2.0,37,1397497997,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,38,1951542642,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,39,3015264344,221,221.0,221,231.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
250,2.0,40,892354347,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,41,2936459091,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,42,296162747,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,43,3838049270,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,44,2890700610,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,45,972808240,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,46,1985592423,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,47,3699985404,221,221.0,221,230.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
250,2.0,48,164088324,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,49,3034592830,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,50,2965771773,221,221.0,221,219.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
250,2.0,51,966564149,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,52,1779372856,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,53,1572617530,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,54,17886008,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,55,821160269,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,56,3908862278,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,57,4238484577,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,58,3520929494,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,59,2085425763,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,60,3778885617,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,61,2069183492,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,62,3670951047,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,63,528596522,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,64,1266545232,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,65,2340122929,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,66,2287882190,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,67,3971223830,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,68,2587219964,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,69,1425248911,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,70,1176725828,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,71,1704111932,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,72,3308551809,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,73,664422960,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,74,981318588,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,75,246129466,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,76,2608211473,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,77,4272553931,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,78,909098295,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,79,79834736,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,80,2707146401,221,221.0,221,233.0,12.0,12.0,12.0,12.0,True,WGN,-1,-1
250,2.0,81,1824012134,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,82,361994056,221,221.0,221,232.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
250,2.0,83,3593082794,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,84,4079491773,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,85,1701249731,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,86,3118825850,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,87,2279250700,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,88,1401747217,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,89,850955703,221,221.0,221,220.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
250,2.0,90,1828536324,221,221.0,221,233.0,12.0,12.0,12.0,12.0,True,WGN,-1,-1
250,2.0,91,3642448171,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,92,2126936505,221,221.0,221,231.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
250,2.0,93,2434490128,221,221.0,221,230.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
250,2.0,94,1473896222,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,95,777461827,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,96,3630534653,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,97,1335653496,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,98,1419801689,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,99,981212949,221,221.0,221,232.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
250,2.0,100,2116672829,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,101,2161546467,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,102,879432726,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,103,2639763904,221,221.0,221,220.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
250,2.0,104,4039255383,221,221.0,221,230.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
250,2.0,105,2637659546,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,106,1092894139,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,107,1888501969,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,108,1994212145,221,221.0,221,223.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
250,2.0,109,584032846,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,110,3758149190,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,111,1993954591,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,112,585500526,221,221.0,221,229.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
250,2.0,113,732284980,221,221.0,221,234.0,13.0,13.0,13.000000000000002,13.000000000000002,True,WGN,-1,-1
250,2.0,114,945235286,221,221.0,221,220.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
250,2.0,115,1885831678,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,116,761520832,221,221.0,221,228.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
250,2.0,117,2608840209,221,221.0,221,222.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
250,2.0,118,2144653588,221,221.0,221,230.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
