condition,frequency_hz,snr_db,repeat,true_arrival,predicted_arrival,success,cluster_num,stop_reason,error_ms,abs_error_ms,hit_le2,hit_le5,hit_le10,target_snr_db,snr_definition,noise_source_id,noise_start_sample
Recorded background noise,250,-2.0,55,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,123,1305
WGN,250,-2.0,56,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,56,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,630,1421
WGN,250,-2.0,57,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,57,296,287.0,True,2,unique_valid_peak,-9.0,9.0,False,False,True,-2.0,full_trace_mean_square,968,2388
WGN,250,-2.0,58,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,58,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,282,2747
WGN,250,-2.0,59,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,59,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,240,3155
WGN,250,-2.0,60,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,60,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,136,851
WGN,250,-2.0,61,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,61,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,892,5222
WGN,250,-2.0,62,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,62,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,313,2738
WGN,250,-2.0,63,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,63,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,102,2117
WGN,250,-2.0,64,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,64,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,801,2741
WGN,250,-2.0,65,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,65,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,653,4092
WGN,250,-2.0,66,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,66,296,295.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,552,22
WGN,250,-2.0,67,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,67,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,557,1005
WGN,250,-2.0,68,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,68,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,751,2019
WGN,250,-2.0,69,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,69,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,101,1646
WGN,250,-2.0,70,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,70,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,590,2082
WGN,250,-2.0,71,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,71,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,116,2367
WGN,250,-2.0,72,296,,False,2,unique_peak_no_onset_crossing,,,False,False,False,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,72,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,816,4086
WGN,250,-2.0,73,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,73,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,919,3916
WGN,250,-2.0,74,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,74,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,222,50
WGN,250,-2.0,75,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,75,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,711,950
WGN,250,-2.0,76,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,76,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,428,4020
WGN,250,-2.0,77,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,77,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,209,4543
WGN,250,-2.0,78,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,78,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,199,4759
WGN,250,-2.0,79,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,79,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,162,4082
WGN,250,-2.0,80,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,80,296,295.0,True,8,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,537,3888
WGN,250,-2.0,81,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,81,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,209,2546
WGN,250,-2.0,82,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,82,296,,False,2,unique_peak_no_onset_crossing,,,False,False,False,-2.0,full_trace_mean_square,491,2064
WGN,250,-2.0,83,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,83,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,577,3080
WGN,250,-2.0,84,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,84,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,865,2331
WGN,250,-2.0,85,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,85,296,,False,2,unique_peak_no_onset_crossing,,,False,False,False,-2.0,full_trace_mean_square,676,2687
WGN,250,-2.0,86,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,86,296,,False,3,unique_peak_no_onset_crossing,,,False,False,False,-2.0,full_trace_mean_square,187,2410
WGN,250,-2.0,87,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,87,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,106,3816
WGN,250,-2.0,88,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,88,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,278,5516
WGN,250,-2.0,89,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,89,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,109,3527
WGN,250,-2.0,90,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,90,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,112,2505
WGN,250,-2.0,91,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,91,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,248,5392
WGN,250,-2.0,92,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,92,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,253,1944
WGN,250,-2.0,93,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,93,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,590,4086
WGN,250,-2.0,94,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,94,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,269,9
WGN,250,-2.0,95,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,95,296,295.0,True,8,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,858,2066
WGN,250,-2.0,96,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,96,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,965,4949
WGN,250,-2.0,97,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,97,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,746,1
WGN,250,-2.0,98,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,98,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,605,1827
WGN,250,-2.0,99,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,99,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,636,971
WGN,250,-2.0,100,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,100,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,690,3141
WGN,250,-2.0,101,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,101,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,287,3613
WGN,250,-2.0,102,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,102,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,845,4228
WGN,250,-2.0,103,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,103,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,782,4622
WGN,250,-2.0,104,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,104,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,66,21
WGN,250,-2.0,105,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,105,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,724,1771
WGN,250,-2.0,106,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,106,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,54,1421
WGN,250,-2.0,107,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,107,296,295.0,True,6,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,521,5038
WGN,250,-2.0,108,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,108,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,236,643
WGN,250,-2.0,109,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,109,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,231,644
WGN,250,-2.0,110,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,110,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,250,1306
WGN,250,-2.0,111,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,111,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,334,169
WGN,250,-2.0,112,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,112,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,664,3873
WGN,250,-2.0,113,296,,False,2,unique_peak_no_onset_crossing,,,False,False,False,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,113,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,293,447
WGN,250,-2.0,114,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,114,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,965,3286
WGN,250,-2.0,115,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,115,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,580,3903
WGN,250,-2.0,116,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,116,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,105,5431
WGN,250,-2.0,117,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,117,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,303,3164
WGN,250,-2.0,118,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,118,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,869,886
WGN,250,-2.0,119,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,119,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,138,1007
WGN,250,-2.0,120,296,,False,2,unique_peak_no_onset_crossing,,,False,False,False,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,120,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,778,5505
WGN,250,-2.0,121,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,121,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,608,83
WGN,250,-2.0,122,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,122,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,112,1412
WGN,250,-2.0,123,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,123,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,773,5539
WGN,250,-2.0,124,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,124,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,656,4954
WGN,250,-2.0,125,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,125,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,294,5248
WGN,250,-2.0,126,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,126,296,295.0,True,5,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,537,5460
WGN,250,-2.0,127,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,127,296,295.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,473,2689
WGN,250,-2.0,128,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,128,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,374,3785
WGN,250,-2.0,129,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,129,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,267,32
WGN,250,-2.0,130,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,130,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,100,4786
WGN,250,-2.0,131,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,131,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,702,4698
WGN,250,-2.0,132,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,132,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,987,4390
WGN,250,-2.0,133,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,133,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,683,922
WGN,250,-2.0,134,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,134,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,236,793
WGN,250,-2.0,135,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,135,296,295.0,True,5,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,995,856
WGN,250,-2.0,136,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,136,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,584,1879
WGN,250,-2.0,137,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,137,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,174,914
WGN,250,-2.0,138,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,138,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,993,1336
WGN,250,-2.0,139,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,139,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,294,5227
WGN,250,-2.0,140,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,140,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,435,2806
WGN,250,-2.0,141,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,141,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,37,3476
WGN,250,-2.0,142,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,142,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,882,911
WGN,250,-2.0,143,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,143,296,,False,3,unique_peak_no_onset_crossing,,,False,False,False,-2.0,full_trace_mean_square,334,2635
WGN,250,-2.0,144,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,144,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,647,288
WGN,250,-2.0,145,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,145,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,558,317
WGN,250,-2.0,146,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,146,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,669,3864
WGN,250,-2.0,147,296,295.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,147,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,852,4311
WGN,250,-2.0,148,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,148,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,611,4967
WGN,250,-2.0,149,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,149,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,815,2120
WGN,250,-2.0,150,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,150,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,163,2744
WGN,250,-2.0,151,296,294.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,151,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,864,4334
WGN,250,-2.0,152,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,152,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,831,5535
WGN,250,-2.0,153,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,153,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,67,4215
WGN,250,-2.0,154,296,293.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-2.0,full_trace_mean_square,-1,-1
Recorded background noise,250,-2.0,154,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,830,4222
WGN,250,-2.0,155,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-2.0,full_trace_mean_square,-1,-1
