condition,frequency_hz,snr_db,repeat,true_arrival,predicted_arrival,success,cluster_num,stop_reason,error_ms,abs_error_ms,hit_le2,hit_le5,hit_le10,target_snr_db,snr_definition,noise_source_id,noise_start_sample
ricker,300,4.0,41,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,41,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,42,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,42,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,43,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,43,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,44,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,44,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,45,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,45,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,46,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,46,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,47,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,47,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,48,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,48,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,49,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,49,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,50,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,50,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,51,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,51,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,52,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,52,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,53,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,53,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,54,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,54,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,55,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,55,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,56,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,56,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,57,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,57,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,58,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,58,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,59,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,59,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,60,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,60,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,61,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,61,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,62,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,62,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,63,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,63,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,64,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,64,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,65,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,65,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,66,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,66,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,67,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,67,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,68,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,68,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,69,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,69,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,70,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,70,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,71,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,71,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,72,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,72,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,73,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,73,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,74,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,74,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,75,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,75,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,76,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,76,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,77,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,77,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,78,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,78,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,79,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,79,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,80,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,80,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,81,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,81,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,82,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,82,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,83,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,83,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,84,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,84,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,85,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,85,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,86,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,86,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,87,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,87,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,88,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,88,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,89,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,89,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,90,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,90,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,91,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,91,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,92,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,92,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,93,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,93,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,94,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,94,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,95,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,95,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,96,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,96,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,97,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,97,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,98,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,98,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,99,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,99,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,100,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,100,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,101,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,101,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,102,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,102,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,103,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,103,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,104,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,104,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,105,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,105,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,106,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,106,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,107,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,107,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,108,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,108,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,109,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,109,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,110,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,110,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,111,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,111,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,112,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,112,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,113,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,113,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,114,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,114,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,115,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,115,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,116,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,116,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,117,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,117,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,118,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,118,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,119,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,119,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,120,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,120,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,121,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,121,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,122,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,122,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,123,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,123,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,124,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,124,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,125,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,125,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,126,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,126,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,127,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,127,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,128,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,128,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,129,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,129,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,130,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,130,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,131,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,131,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,132,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,132,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,133,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,133,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,134,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,134,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,135,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,135,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,136,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,136,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,137,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,137,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,138,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,138,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,139,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,139,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,140,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,140,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,141,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,141,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,142,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,142,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,143,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
asymmetric,300,4.0,143,298,295.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,4.0,full_trace_mean_square,-1,-1
ricker,300,4.0,144,296,295.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
