experiment_id,frequency_hz,snr_db,repeat_id,seed,waveform,noise_type,noise_source_id,sample_rate_hz,sample_interval_ms,n_samples,reference_arrival_sample,reference_arrival_ms,reference_method,source_file
300_-8.0_94,300,-8.0,94,3790586465,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_95,300,-8.0,95,3699333746,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_96,300,-8.0,96,525051118,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_97,300,-8.0,97,241176385,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_98,300,-8.0,98,2645609580,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_99,300,-8.0,99,4134345335,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_100,300,-8.0,100,3162896167,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_101,300,-8.0,101,2607786568,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_102,300,-8.0,102,787738985,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_103,300,-8.0,103,3121136435,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_104,300,-8.0,104,2645225384,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_105,300,-8.0,105,1189048774,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_106,300,-8.0,106,2563319175,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_107,300,-8.0,107,2602398573,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_108,300,-8.0,108,2518285268,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_109,300,-8.0,109,923380704,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_110,300,-8.0,110,1488215798,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_111,300,-8.0,111,3489880703,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_112,300,-8.0,112,514355286,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_113,300,-8.0,113,2227936459,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_114,300,-8.0,114,2278176489,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_115,300,-8.0,115,1339629276,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_116,300,-8.0,116,2575780718,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_117,300,-8.0,117,2875157366,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_118,300,-8.0,118,2967643892,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_119,300,-8.0,119,551733859,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_120,300,-8.0,120,128767919,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_121,300,-8.0,121,2813518231,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_122,300,-8.0,122,3589762710,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_123,300,-8.0,123,3366907076,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_124,300,-8.0,124,1495890389,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_125,300,-8.0,125,2276196470,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_126,300,-8.0,126,2131155738,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_127,300,-8.0,127,1161651648,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_128,300,-8.0,128,3248256864,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_129,300,-8.0,129,469505755,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_130,300,-8.0,130,3995573934,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_131,300,-8.0,131,1215835608,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_132,300,-8.0,132,2326366014,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_133,300,-8.0,133,2569794695,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_134,300,-8.0,134,1104270285,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_135,300,-8.0,135,915271557,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_136,300,-8.0,136,1882161077,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_137,300,-8.0,137,2754470435,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_138,300,-8.0,138,1079882939,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_139,300,-8.0,139,3133261662,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_140,300,-8.0,140,2816572097,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_141,300,-8.0,141,3478245640,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_142,300,-8.0,142,2987851303,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_143,300,-8.0,143,4042614678,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_144,300,-8.0,144,3347876421,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_145,300,-8.0,145,2672923702,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_146,300,-8.0,146,4218793963,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_147,300,-8.0,147,533143535,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_148,300,-8.0,148,3903019020,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_149,300,-8.0,149,2626899534,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_150,300,-8.0,150,1779590015,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_151,300,-8.0,151,1937525878,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_152,300,-8.0,152,2016362377,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_153,300,-8.0,153,1212000576,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_154,300,-8.0,154,1408952251,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_155,300,-8.0,155,656216924,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_156,300,-8.0,156,1390099719,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_157,300,-8.0,157,250104985,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_158,300,-8.0,158,1595234214,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_159,300,-8.0,159,4247285888,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_160,300,-8.0,160,303934838,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_161,300,-8.0,161,898023143,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_162,300,-8.0,162,2639522219,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_163,300,-8.0,163,1022810224,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_164,300,-8.0,164,3146715507,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_165,300,-8.0,165,1145307938,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_166,300,-8.0,166,2004636134,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_167,300,-8.0,167,1622130382,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_168,300,-8.0,168,201971732,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_169,300,-8.0,169,1605579470,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_170,300,-8.0,170,2256929093,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_171,300,-8.0,171,2465648197,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_172,300,-8.0,172,4261653963,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_173,300,-8.0,173,1998954542,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_174,300,-8.0,174,633925694,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_175,300,-8.0,175,2579230797,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_176,300,-8.0,176,2516488615,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_177,300,-8.0,177,574991906,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_178,300,-8.0,178,2529732489,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_179,300,-8.0,179,3790834805,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_180,300,-8.0,180,2242367326,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_181,300,-8.0,181,1012867418,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_182,300,-8.0,182,2535660742,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_183,300,-8.0,183,3994947340,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_184,300,-8.0,184,112379562,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_185,300,-8.0,185,2550028695,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_186,300,-8.0,186,2354446740,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_187,300,-8.0,187,4076760673,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_188,300,-8.0,188,906435369,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_189,300,-8.0,189,2173922623,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_190,300,-8.0,190,531390880,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_191,300,-8.0,191,2348805657,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_192,300,-8.0,192,1144522613,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_193,300,-8.0,193,2912256617,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_194,300,-8.0,194,3224908057,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_195,300,-8.0,195,1450212293,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_196,300,-8.0,196,3218827569,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_197,300,-8.0,197,1983230421,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_198,300,-8.0,198,2218855455,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-8.0_199,300,-8.0,199,4045736939,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_0,300,-6.0,0,231218801,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_1,300,-6.0,1,2841876818,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_2,300,-6.0,2,3515424708,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_3,300,-6.0,3,852971209,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_4,300,-6.0,4,4032993928,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_5,300,-6.0,5,1472819050,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_6,300,-6.0,6,3524655176,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_7,300,-6.0,7,2673561690,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_8,300,-6.0,8,552666795,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_9,300,-6.0,9,772180086,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_10,300,-6.0,10,1996457883,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_11,300,-6.0,11,487369880,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_12,300,-6.0,12,2932453499,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_13,300,-6.0,13,1458365898,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_14,300,-6.0,14,1557626596,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_15,300,-6.0,15,2562575393,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_16,300,-6.0,16,87054854,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_17,300,-6.0,17,3979970512,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_18,300,-6.0,18,416428105,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_19,300,-6.0,19,297018633,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_20,300,-6.0,20,2805620936,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_21,300,-6.0,21,1651052394,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_22,300,-6.0,22,2475385209,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_23,300,-6.0,23,1139200261,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_24,300,-6.0,24,3899063982,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_25,300,-6.0,25,1468796865,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_26,300,-6.0,26,1666248510,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_27,300,-6.0,27,2175582147,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_28,300,-6.0,28,3404108927,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_29,300,-6.0,29,1734857692,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_30,300,-6.0,30,58823001,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_31,300,-6.0,31,2478642575,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_32,300,-6.0,32,1705266635,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_33,300,-6.0,33,3123275920,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_34,300,-6.0,34,2398598812,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_35,300,-6.0,35,1904313553,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_36,300,-6.0,36,1581758819,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_37,300,-6.0,37,684685615,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_38,300,-6.0,38,1123111428,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_39,300,-6.0,39,2986509342,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_40,300,-6.0,40,2011687925,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_41,300,-6.0,41,2455319285,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_42,300,-6.0,42,1432193330,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_43,300,-6.0,43,3206435458,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_44,300,-6.0,44,366076339,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_45,300,-6.0,45,189860405,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_46,300,-6.0,46,4272498087,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_47,300,-6.0,47,268743578,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_48,300,-6.0,48,1798784854,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_49,300,-6.0,49,2524665799,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_50,300,-6.0,50,3196328504,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_51,300,-6.0,51,1370150346,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_52,300,-6.0,52,501217008,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_53,300,-6.0,53,3292139203,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_54,300,-6.0,54,2418377660,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_55,300,-6.0,55,3017035171,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_56,300,-6.0,56,1784490977,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_57,300,-6.0,57,1534492302,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_58,300,-6.0,58,789551394,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_59,300,-6.0,59,4223466705,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_60,300,-6.0,60,41315437,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_61,300,-6.0,61,2040359581,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_62,300,-6.0,62,4068127948,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_63,300,-6.0,63,2484564678,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_64,300,-6.0,64,1832630234,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_65,300,-6.0,65,715170207,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
